onset	duration	nwb_table	trial_type	trial_pulse_rate	trial_response	trial_is_good	init_tone	stim_onset	stim_offset	go_tone	first_commit	second_commit
n/a	n/a	trials	High-rate	25.477707006370185	no decision	False						
n/a	n/a	trials	High-rate	25.477707006370185	no decision	False						
n/a	n/a	trials	High-rate	25.477707006370185	no decision	False						
n/a	n/a	trials	High-rate	25.477707006370185	no decision	False						
n/a	n/a	trials	Low-rate	5.458515283842957	no decision	False						
n/a	n/a	trials	High-rate	25.468437329453188	no go-tone lick (-1)	False	0.5731630000000587	0.6813300000000745	1.1413270000000484			
n/a	n/a	trials	High-rate	25.468437329453188	correct	True	0.5726650000000373	0.7135010000000475	1.2635010000000475	1.2633289999999107	1.4724960000000429	1.8266589999999852
n/a	n/a	trials	High-rate	25.463805020008035	correct	True	0.5733309999998891	0.6944969999999739	1.244496999999974	1.2446619999998947	1.2888279999999794	1.7083259999998845
n/a	n/a	trials	Low-rate	5.45553737043115	incorrect	True	0.5736639999999897	0.6991639999999898	1.2491639999999897	1.2499949999999953	1.550499000000069	1.8439930000001332
n/a	n/a	trials	High-rate	25.459174395345368	correct	True	0.5731660000000848	0.8511629999999423	1.4011629999999422	1.4016609999999636	1.4173270000000484	2.367823999999906
n/a	n/a	trials	Low-rate	5.454545454545617	no go-tone lick (-1)	False	1.7523260000001173	1.9119920000000856	2.3913240000001386			
n/a	n/a	trials	High-rate	25.454545454546214	correct	True	0.5731639999999898	0.6834960000000428	1.2334960000000428	1.2338279999999795	1.4543270000000483	1.77382500000007
n/a	n/a	trials	Low-rate	5.453553899291201	incorrect	True	0.573331000000122	0.7144970000000903	1.2644970000000904	1.2654950000001117	1.2704950000001118	1.5651600000000325
n/a	n/a	trials	Low-rate	5.453553899291201	incorrect	True	0.5733310000000056	0.7771640000001062	1.3271640000001061	1.3281609999999637	1.4806610000000802	1.7939930000000168
n/a	n/a	trials	High-rate	25.44991819669227	correct	True	0.5731640000001061	0.7496630000000587	1.2996630000000586	1.300828000000096	1.9119920000000856	2.2144910000000384
n/a	n/a	trials	Low-rate	5.452562704471264	correct	True	0.5731640000001061	0.7259970000000904	1.2759970000000904	1.2766610000000802	2.033158000000054	2.332157000000123
n/a	n/a	trials	Low-rate	5.451571869889314	correct	True	0.5731660000000848	0.6983320000000531	1.248332000000053	1.2493300000000744	1.6968279999999796	2.007993000000133
n/a	n/a	trials	Low-rate	5.450581395349	correct	True	0.5729980000000214	0.6956639999999897	1.2456639999999897	1.2468279999999796	1.5318270000000485	1.834158999999985
n/a	n/a	trials	High-rate	25.431425976385864	correct	True	0.5723310000000056	0.6898310000000056	1.2398310000000057	1.2406620000000113	1.3221660000000848	1.6176600000000325
n/a	n/a	trials	High-rate	23.610606610970557	no go-tone lick (-1)	False	0.5733310000000056	0.7003310000000056	0.979829000000027			
n/a	n/a	trials	High-rate	21.79440610243436	correct	True	1.15266100000008	1.2896620000000112	1.8406620000000111	1.8406589999999852	2.168990999999922	2.46298900000006
n/a	n/a	trials	High-rate	25.422189940077025	correct	True	0.5734959999999264	0.7353299999999581	1.286329999999958	1.2864949999999953	1.8009929999999004	2.0903249999999534
n/a	n/a	trials	High-rate	18.1554103122736	correct	True	0.5734980000001378	0.7179970000000904	1.2689970000000903	1.2688290000001434	1.3014950000001118	1.6153270000000484
n/a	n/a	trials	Low-rate	5.445634416409675	incorrect	True	0.5726619999998948	0.6986610000000801	1.24966100000008	1.2499920000000857	1.79465699999989	2.086322000000044
n/a	n/a	trials	High-rate	23.597749137775256	correct	True	0.5728309999998892	0.7049969999998575	1.2559969999998575	1.256327999999863	1.388326999999932	1.6974929999999004
n/a	n/a	trials	Low-rate	5.444646098003793	correct	True	0.573497999999905	0.7173299999999581	1.268329999999958	1.2691620000000112	1.5634939999999478	1.864826000000001
n/a	n/a	trials	High-rate	25.40373797858904	correct	True	0.5731639999999898	0.7096639999999897	1.2606639999999898	1.2609949999999954	1.411826999999932	1.6994929999999004
n/a	n/a	trials	High-rate	25.39912917271484	correct	True	0.5733310000000056	0.7504970000000903	1.3014970000000903	1.3024939999999479	1.3143279999999795	1.8119930000000168
n/a	n/a	trials	Low-rate	5.44168329403245	no decision	False						
n/a	n/a	trials	Low-rate	7.2555777253766	no decision	False						
n/a	n/a	trials	Low-rate	9.069472156720751	no go-tone lick (-1)	False	0.5728309999998892	0.7089969999999739	1.2226600000000325			
n/a	n/a	trials	High-rate	19.95283874478565	correct	True	0.5733309999998891	0.9786629999999422	1.5296629999999423	1.5301609999999637	1.5606609999999637	1.8451589999999851
n/a	n/a	trials	Low-rate	9.067827348567555	incorrect	True	0.5729980000000214	0.7231639999999897	1.2741639999999899	1.2748290000001434	1.5574930000000167	1.8839930000001333
n/a	n/a	trials	Low-rate	9.067827348567555	incorrect	True	0.5731639999999898	0.7316639999999898	1.2826639999999898	1.2838279999999795	1.40366100000008	1.7071600000000327
n/a	n/a	trials	High-rate	23.576351106275645	correct	True	0.5726639999999897	0.7389970000000904	1.2899970000000904	1.2913279999999796	1.5526600000000326	1.8658260000001174
n/a	n/a	trials	High-rate	23.572076155939058	correct	True	0.5728310000000056	0.7781629999999422	1.3291629999999424	1.3303280000000959	1.439662000000011	1.7618249999999533
n/a	n/a	trials	Low-rate	5.438723712835551	correct	True	0.5736650000000373	0.7056640000001062	1.2576640000001063	1.2581620000001277	1.40116100000008	1.6919930000000167
n/a	n/a	trials	High-rate	25.376110204822222	no go-tone lick (-1)	False	0.572997999999905	0.7101639999999898	1.2606609999999636			
n/a	n/a	trials	Low-rate	12.688055102411111	incorrect	True	0.5733300000000745	0.7329970000000904	1.2849970000000903	1.2856609999999637	1.40516100000008	1.7201590000001015
n/a	n/a	trials	High-rate	21.750951604133334	correct	True	0.5733310000000056	0.7114959999999264	1.2634959999999265	1.2638289999999106	1.6751600000000326	2.0908249999999535
n/a	n/a	trials	High-rate	23.55926060166798	correct	True	0.5731650000000372	0.7169969999999739	1.268996999999974	1.2698280000000959	1.4279939999999478	1.9784920000000856
