onset	duration	nwb_table	trial_type	trial_pulse_rate	trial_response	trial_is_good	init_tone	stim_onset	stim_offset	go_tone	first_commit	second_commit
0.015513229773477672	4.466019417475729	trials	High-rate	26	correct	True	0.799497000000003	0.9251630000000005	1.9251630000000004	1.572494000000006	2.6653219999999855	2.985820999999996
0.01584522977346709	3.786407766990292	trials	High-rate	27	correct	True	1.0143289999999978	1.0336630000000004	2.0336630000000007	1.6516619999999966	1.9124929999999876	2.289824999999997
0.015846229773414548	4.2718446601941755	trials	Low-rate	6	correct	True	1.2078289999999687	1.369826999999932	2.369826999999932	2.0226589999999267	2.4179909999999216	2.8061559999999592
0.01584722977344749	4.8220064724919105	trials	High-rate	27	correct	True	1.403493999999977	1.6434929999999586	2.6434929999999586	2.28899099999998	2.998987999999983	3.357319999999978
0.01601422977344286	3.851132686084143	trials	Low-rate	7	correct	True	0.9041630000000005	1.052829000000027	2.052829000000027	1.6704920000000274	1.964658999999985	2.3748240000000225
0.01601422977349152	7.669902912621361	trials	Low-rate	6	no second commit	False	2.195658000000054	2.369824000000022	3.369824000000022	3.0554869999999648	3.661984999999986	
0.016180229773480773	3.8511326860841426	trials	Low-rate	6	correct	True	0.9881620000000112	1.0839950000000245	2.0839950000000242	1.7221590000000142	1.9774920000000276	2.378490000000049
0.01618222977346026	3.915857605177994	trials	High-rate	27	correct	True	0.536164999999979	0.734496999999974	1.734496999999974	1.3434949999999954	1.6159940000000061	2.458823999999964
0.01634122977351357	3.333333333333334	trials	High-rate	26	correct	True	0.5366610000000801	0.6981630000000587	1.6981630000000587	1.303991000000038	1.5758229999999749	1.8563220000000438
0.016342229773511047	3.333333333333334	trials	High-rate	27	correct	True	0.5369940000000643	0.6526600000000325	1.6526600000000327	1.2289910000000381	1.4804899999999908	1.8621600000000327
0.016343229773508522	4.5631067961165055	trials	Low-rate	7	incorrect	True	0.5369960000000429	0.6979949999999954	1.6979949999999953	1.296326000000001	1.5776579999999376	1.956655999999959
0.016343229773508522	3.5275080906148872	trials	High-rate	27	correct	True	0.5371620000000111	0.7184939999999479	1.7184939999999478	1.327326000000001	1.7371570000000065	2.0251560000000755
0.016344229773449154	3.495145631067962	trials	Low-rate	7	correct	True	0.5368299999999872	0.8073289999999688	1.8073289999999689	1.3834929999999876	1.656658999999985	2.0386570000000064
0.016344229773505997	5.469255663430422	trials	Low-rate	6	no center lick	False	0.5363310000000056					
0.01634522977344663	3.689320388349515	trials	Low-rate	6	correct	True	0.536503000000026	0.6988300000000163	1.6988300000000163	1.309661000000022	1.5636600000000327	2.2413230000000333
0.01634522977344663	3.4627831715210355	trials	High-rate	27	correct	True	0.5364980000000215	0.6813310000000056	1.6813310000000057	1.2946620000000695	1.6963270000000483	1.9811590000000434
0.01634522977344663	3.3656957928802593	trials	Low-rate	7	correct	True	0.5371639999999898	0.6731639999999898	1.6731639999999897	1.345494000000006	1.6231600000000326	1.9028250000000115
0.01634522977344663	3.333333333333334	trials	Low-rate	7	correct	True	0.5376630000000004	0.5898309999999765	1.5898309999999765	1.2149949999999954	1.4731599999999745	1.8534919999999984
0.016345229773462602	2.103559870550162	trials	Low-rate	6	no decision	False						
0.016345229773503472	7.378640776699031	trials	Low-rate	7	no go-tone lick (-4)	False	0.536999000000069	6.099642000000109	6.956973000000114			
0.016345229773503472	3.7216828478964405	trials	High-rate	26	correct	True	0.5371650000000373	0.7073300000000745	1.7073300000000744	1.32666100000008	1.752326000000001	2.2481570000000066
0.016345229773503472	3.592233009708738	trials	Low-rate	7	correct	True	0.5373310000000056	0.8616630000000587	1.8616630000000587	1.471994000000006	1.7379920000000275	2.131824000000022
0.016345229773503472	3.5598705501618126	trials	Low-rate	6	correct	True	0.5364980000000215	0.6711639999999898	1.6711639999999897	1.3258260000000008	1.7244930000000167	2.0923240000001386
0.016345229773503472	2.0388349514563107	trials	Low-rate	6	no center lick	False	0.5369970000000903					
0.01634622977338726	4.789644012944985	trials	Low-rate	6	no first commit	False	0.5371639999999898	0.707496999999974	1.7074969999999738	1.3519949999999954		
0.01634622977338726	3.7864077669902914	trials	High-rate	27	correct	True	0.536997999999905	0.7396639999999898	1.7396639999999897	1.3519949999999954	1.8724930000000168	2.285491000000038
0.016346229773444104	3.5598705501618126	trials	Low-rate	6	correct	True	0.5368310000000056	0.6794980000000215	1.6794980000000215	1.2914949999999954	1.6888269999999903	2.09749099999998
0.016346229773444104	3.333333333333334	trials	High-rate	26	correct	True	0.5368299999999581	0.6894979999999632	1.6894979999999633	1.321494999999937	1.5714939999999478	1.8578259999999427
0.01634622977344456	2.912621359223301	trials	Low-rate	6	no go-tone lick (-4)	False	1.331661000000022	1.6224930000000168	2.4704890000000015			
0.01634622977346542	3.818770226537217	trials	High-rate	27	no decision	False						
0.016346229773472526	3.4304207119741106	trials	Low-rate	6	correct	True	0.5369979999999923	0.7011639999999898	1.7011639999999897	1.3188280000000085	1.5714940000000062	1.9476590000000142
