onset	duration	nwb_table	trial_type	trial_pulse_rate	trial_response	trial_is_good	init_tone	stim_onset	stim_offset	go_tone	first_commit	second_commit
0.015512229773413804	3.8511326860841426	trials	High-rate	27	correct	True	0.9463289999999106	1.0403319999999368	2.0403319999999368	1.6318269999998156	2.0078249999999533	2.3731569999998903
0.015512229773449274	4.983818770226538	trials	Low-rate	6	correct	True	2.239823999999906	2.3394899999998744	3.3394899999998744	2.9033209999999965	3.1621539999999806	3.530818999999901
0.015512229773597522	4.951456310679612	trials	Low-rate	6	incorrect	True	0.8893299999998416	0.9938289999999106	1.9938289999999106	1.5219930000000168	2.046158000000054	2.3418240000000226
0.01551322977317754	4.401294498381878	trials	High-rate	26	correct	True	1.5189939999999478	1.6091599999996833	2.6091599999996835	2.1258249999997205	2.5274889999995938	2.943488999999594
0.015513229773353981	4.46601941747573	trials	Low-rate	6	correct	True	1.5806599999996833	1.6676599999996833	2.6676599999996835	2.2433239999997894	2.6349899999997577	3.015153999999864
0.015513229773412188	1.4563106796116505	trials	Low-rate	6	no center lick	False	0.9523300000000745					
0.01551322977346494	6.343042071197413	trials	High-rate	26	incorrect	True	2.517322999999975	2.580655999999959	3.580655999999959	3.165153999999864	3.5506520000000017	3.908651000000071
0.015514229773225037	3.721682847896441	trials	Low-rate	7	correct	True	0.5984979999996721	0.7658309999997728	1.7658309999997728	1.3786620000000112	1.9183259999998845	2.2541579999998214
0.015514229773297796	3.818770226537217	trials	High-rate	25	correct	True	0.6438309999997728	0.7158310000002385	1.7158310000002384	1.328661000000313	1.8244920000000857	2.342990999999922
0.015514229773359641	4.498381877022655	trials	High-rate	26	correct	True	1.5338260000001174	1.6208270000000484	2.6208270000000486	2.135158000000054	2.641155999999959	3.0204880000001286
0.015514229773366918	4.789644012944985	trials	High-rate	26	incorrect	True	0.8571629999999423	0.94849599999981	1.94849599999981	1.4823269999998157	1.987158999999985	2.3459909999999216
0.015514229773372374	6.2135922330097095	trials	Low-rate	6	incorrect	True	1.717493999999948	1.7353269999998155	2.7353269999998155	2.2283249999999533	2.73115699999989	3.4864869999997317
0.015514229773426945	3.592233009708738	trials	High-rate	27	correct	True	0.6758310000000056	0.7541640000001062	1.7541640000001062	1.2573279999999796	1.8503260000001174	2.1131579999998213
0.015514229773430583	3.721682847896441	trials	Low-rate	6	correct	True	0.7673300000000745	0.7704969999999739	1.770496999999974	1.3298300000000745	1.9351589999999852	2.270491000000155
0.015514229773437858	8.99676375404531	trials	High-rate	26	incorrect	True	5.607810000000056	5.679977000000072	6.679977000000072	6.197973999999929	6.572810999999987	6.928804000000004
0.015514229773503342	3.5275080906148872	trials	Low-rate	6	correct	True	0.7933310000000056	0.8786630000000004	1.8786630000000004	1.3856610000000218	1.7409930000000167	2.0754920000000276
0.015514229773552454	5.1132686084142405	trials	High-rate	26	incorrect	True	1.4693260000001174	1.5596610000000801	2.55966100000008	2.101158000000054	2.7471560000001918	3.1304870000001976
0.01551422977359611	4.498381877022655	trials	High-rate	27	correct	True	1.1108300000000746	1.1523300000000745	2.1523300000000747	1.7014950000005775	2.378658999999985	3.0429890000000595
0.015515229773448066	3.624595469255664	trials	High-rate	27	correct	True	0.8114980000000214	0.8853310000000056	1.8853310000000056	1.3889949999999953	1.9001600000000325	2.1549919999999694
0.015519229773542559	3.5275080906148872	trials	High-rate	26	correct	True	0.7849960000000429	0.8918299999998417	1.8918299999998416	1.4238259999998846	1.8003249999999533	2.0793249999999532
0.015678229773429433	4.142394822006474	trials	Low-rate	7	correct	True	1.154494999999646	1.2234950000001117	2.2234950000001117	1.7806589999999851	2.3203229999998585	2.6628219999996947
0.01567922977329503	4.75728155339806	trials	Low-rate	6	correct	True	1.8511589999999851	1.9554920000000857	2.9554920000000857	2.5049890000000596	2.9098209999999964	3.293652999999933
0.015679229773324133	4.724919093851134	trials	Low-rate	7	correct	True	1.8168260000001173	1.9154919999998528	2.915491999999853	2.522489999999758	2.9194880000001286	3.2558199999998325
0.015679229773414176	4.045307443365696	trials	Low-rate	7	correct	True	1.286161999999953	1.400993999999948	2.400993999999948	1.9028259999999426	2.272823999999906	2.6026559999999592
0.01567922977352968	5.210355987055018	trials	High-rate	26	correct	True	1.7294930000000168	1.8273260000001172	2.8273260000001175	2.3673230000000913	2.999320999999996	3.739651000000071
0.015679229773535138	3.7864077669902914	trials	Low-rate	9	correct	True	0.8991630000001751	0.9886620000004769	1.9886620000004769	1.588327000000514	1.9604930000002496	2.3264900000006894
0.01568022977319337	3.818770226537217	trials	Low-rate	6	correct	True	0.8228299999996088	0.9646629999997094	1.9646629999997094	1.5888270000000484	1.9793249999997207	2.3541569999996574
0.015680229773204286	4.368932038834952	trials	Low-rate	7	correct	True	1.479660000000149	1.6056599999996835	2.6056599999996832	2.189657999999821	2.57598900000006	2.900154999999795
0.015680229773327975	4.207119741100325	trials	High-rate	27	correct	True	0.9831620000000112	1.0273289999999107	2.0273289999999107	1.5791599999999162	2.452489999999758	2.732154999999795
0.015680229773335254	3.495145631067962	trials	Low-rate	6	correct	True	0.5671649999998044	0.6788309999997728	1.6788309999997728	1.2763289999996779	1.6368269999998155	2.025991999999853
0.015680229773349805	3.8834951456310685	trials	Low-rate	7	correct	True	0.9443300000000745	1.0306629999999422	2.0306629999999424	1.56066100000008	2.0788259999998844	2.4368239999997896
0.015680229773366174	5.145631067961166	trials	High-rate	27	correct	True	2.4804899999999908	2.5534899999999907	3.5534899999999907	3.0524880000001287	3.4239860000000335	3.6818200000000654
0.01568022977340801	4.368932038834953	trials	High-rate	26	incorrect	True	0.8613299999998417	0.9084969999997411	1.908496999999741	1.4788279999999796	1.8611589999999851	2.2313239999997894
0.01568022977342893	3.6569579288025893	trials	High-rate	27	correct	True	1.2376620000000111	1.2789949999999954	2.278994999999995	1.7793260000000009	2.163157000000123	2.433822999999975
0.015680229773433477	5.145631067961166	trials	High-rate	26	correct	True	1.4909939999999478	1.5751599999996833	2.5751599999996833	2.1738249999997206	2.7899889999998266	3.6939839999999386
0.015680229773476224	3.7864077669902914	trials	Low-rate	6	correct	True	0.9771619999998947	1.041828000000096	2.041828000000096	1.5369949999999954	1.9988250000000698	2.3223240000000223
0.01568022977348805	5.987055016181231	trials	Low-rate	6	correct	True	3.2748200000000653	3.378822000000044	4.378822000000044	3.869485000000044	4.23031600000005	4.543149000000034
0.01568022977351897	3.592233009708738	trials	Low-rate	6	correct	True	0.7489970000000903	0.848329000000027	1.848329000000027	1.3628270000000484	1.7516589999999852	2.1288240000000225
0.015680229773561715	4.336569579288027	trials	Low-rate	6	no decision	False						
0.015680229773724515	5.889967637540455	trials	High-rate	26	correct	True	2.7059890000000597	2.7928209999999964	3.7928209999999964	3.3918190000006	4.032649999999907	4.42731500000041
0.015681229773350007	4.077669902912621	trials	Low-rate	6	correct	True	1.3424950000001117	1.4441609999998473	2.4441609999998475	1.9563249999999535	2.2428239999997897	2.6028229999998582
0.015681229773410035	4.401294498381878	trials	Low-rate	7	correct	True	1.7109929999999003	1.797658999999985	2.7976589999999852	2.284991000000038	2.668655999999959	2.9261530000000495
0.01568122977345096	3.462783171521036	trials	Low-rate	6	correct	True	0.660996999999974	0.722496999999974	1.722496999999974	1.2384949999999952	1.6439929999999003	2.013658999999985
0.01568122977345096	3.2362459546925573	trials	Low-rate	6	correct	True	0.5371639999999898	0.6158299999999581	1.6158299999999581	1.083329000000027	1.4436609999999637	1.7853260000000009
0.015681229773457327	4.0129449838187705	trials	High-rate	26	correct	True	0.9161630000001751	0.9706630000001751	1.970663000000175	1.4938270000000484	2.2054910000001544	2.5554900000002236
0.015681229773459603	3.592233009708738	trials	Low-rate	6	correct	True	0.7899979999999632	0.8971639999999897	1.8971639999999899	1.4324950000000536	1.8008269999999902	2.1389919999999694
0.01568122977347006	4.2718446601941755	trials	High-rate	27	incorrect	True	0.5411639999999898	0.6704969999999739	1.670496999999974	1.217493999999948	1.5833270000000483	1.928991000000038
0.01568122977347188	3.3333333333333335	trials	High-rate	27	correct	True	0.8084969999999739	0.8093299999999581	1.8093299999999581	1.3528279999999795	1.7289919999999692	1.999991999999911
0.015681229773499165	3.8834951456310685	trials	Low-rate	7	correct	True	0.9546629999999423	1.0361629999999422	2.0361629999999424	1.636660000000149	2.051658000000054	2.4254890000000597
0.01568122977352827	7.475728155339808	trials	High-rate	26	incorrect	True	1.5614950000001118	1.6418260000003502	2.6418260000003504	2.254657999999821	3.0281550000002606	4.0489849999998695
0.015681229773541003	3.2686084142394827	trials	High-rate	26	correct	True	0.5626650000000373	0.667497999999905	1.6674979999999051	1.175662000000011	1.5304939999999478	1.7999930000000168
0.015682229773593955	6.634304207119743	trials	High-rate	26	incorrect	True	3.271655000000028	3.3633209999999965	4.3633209999999965	3.870653000000166	4.276151000000071	4.62048300000024
